stop_id,stop_name,stop_desc,route_id
1361,Gainesville Rock Gym,Northbound S Main ST @ Farside SW Depot Ave,6
413,Northwood Oaks Neighborhood,Southbound NW 34th ST @ Nearside NW 54th AVE,6
327,The Verdant Cove,Southbound SE 43rd ST @ Nearside SE 10th PL,7
852,Triangle Club,Eastbound SE 4th AVE @ Nearside 11th ST,24
882,NE49th AVE - PFG Foods,Eastbound NE 49th AVE @ Nearside NE 40th TER,24
857,Episcopal Children's Services Northbound,Northbound Waldo RD @ Nearside NE 8th AVE,24
900,Auto Audio,Westbound NE 16th AVE @ Nearside NE 12th ST,24
709,McCoy Court Apartments,Northbound NE 2nd ST @ Nearside NE 23rd AVE,27
763,Publix @ N Main Street,Southbound N Main ST @ Farside NE 14th AVE,27
1458,Northside Family Housing,Eastbound Radio RD @ Nearside SW 34 ST,28
936,Westgate Plaza,Westbound SW 2nd AVE @ Nearside SW 34th ST,40
1384,Metrocorp Center,Westbound NW 39th AVE @ Nearside NW 43rd ST,40
304,Eastbound University Avenue @ SE 21st Street,Eastbound E University AVE @ Nearside SE 21st ST,3
865,Department of Children and Families,Eastbound NE 16th AVE @ Farside NE 9th ST,24
564,MLK Center,Northbound Waldo RD @ Farside NE 8th AVE,25
1504,PPG Paints Store,Southbound NW 6th ST @ Nearside University Avenue,27
707,Pine Grove Apartments,Northbound NE 2nd ST @ Nearside NE 21st LN,27
706,Laundry Mart,Northbound NE 2nd ST @ Farside NE 16th AVE,27
1304,Regions Bank @ Archer Road,Northbound SW 39th BLVD @ Nearside Archer RD,36
1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,36
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,122
1174,Lacrosse Field,Eastbound Hull RD @ Nearside Natural Area DR,122
1176,Fifield Hall,Eastbound Hull RD @ Nearside Mowry RD,121
122,Lincoln Estates,Southbound SE 19th TER @ Farside SE 8th AVE,3
624,Sunny Food Mart,Westbound NE 8th AVE @ Farside NE 12th ST,24
720,Fearnside Family Services Center Northbound,Northbound NE 15th ST @ Nearside NE 39th AVE,24
888,Invivo Imaging,Westbound NE 53rd AVE @ Farside Waldo RD,24
1448,Northwest 8 Avenue @ farside NW 4th St,Northwest 8 Avenue @ farside NW 4th St Eastbound,27
758,David's BBQ,Southbound NE 2nd ST @ Farside NE 23rd AVE,27
762,Midas @ N Main Street,Southbound N Main ST @ Farside NE 16th AVE,27
835,Kensington Apartments South,Eastbound SW 20th AVE @ Nearside SW 38th TER,28
841,Harn Museum,Eastbound Hull RD @ Farside Bledsoe DR,36
942,34th Street Plaza,Southbound SW 34th ST @ Farside SW 20th AVE,36
1389,Eastbound NW 39th AVE @ NW 37th ST,Eastbound NW 39th AVE @ Farside NW 37th ST,40
1511,Northbound NW 34th St. @ NW 8th Ave,Northbound NW 34th St. @ Nearside NW 8th Ave,40
1386,Breckenridge Neighborhood,Westbound NW 39th AVE @ Farside NW 37th TER,40
525,Hickory Woods Neighborhood,Eastbound NW 23rd AVE @ Farside NW 68th TER,76
66,Eastbound SE 22nd Avenue @ SE 12th Street,Eastbound SE 22nd AVE @ Nearside SE 12th ST,3
359,Westbound SE 7th Avenue @ SE 8th Street,Westbound SE 7th AVE @ Farside SE 8th ST,3
358,The Cotton Club,Westbound SE 7th AVE @ Nearside SE 9th ST,3
891,Lewis Place @ Ironwood Apartments,Southbound NE 15th Street @ Nearside NE 39th AVE,24
562,Sunny Food Mart,Eastbound NE 8th AVE @ Nearside NE 12th ST,24
748,Fearnside Family Services Center,Southbound NE 15th ST @ Farside NE 39th AVE,24
1234,NE Walmart Supercenter,Eastbound NE 12th AVE @ Farside Waldo RD,27
1451,Northside Shopping Center East,Southbound Main ST @ Nearside NW 23rd AVE,27
468,Parking & Transportation Services,Northbound Gale Lemerand DR @ Farside Mowry RD,36
1302,Greenwich Green Apartments,Westbound SW 39th BLVD @ Nearside SW 34th ST,36
1533,Northbound NW 43rd St. @ NW 48th Pl,Northbound NW 43rd St. @ Nearside NW 48th Pl,40
518,Santa Fe College @ NW 83rd Street,Northbound NW 83rd ST @ Farside NW 23rd AVE,76
82,McPherson Recreational Center,Northbound SE 15th ST @ Farside SE 22nd AVE,3
1467,NE 18th St @ NE 8th Ave,Southbound NE 18th ST @ Nearside NE 8th Ave,3
306,Eastbound University Avenue @ SE 24th Street,Eastbound E University AVE @ Nearside SE 24th ST,3
309,Alachua County Sheriff's Office,Eastbound Hawthorne RD @ Nearside SE 27th ST,7
868,Michelle Garden Apartments,Eastbound NE 16th AVE @ Nearside NE 15th ST,24
867,Auto Audio,Eastbound NE 16th AVE @ Nearside NE 12th ST,27
1136,Wilmot Gardens,Westbound Mowry RD @ Nearside Gale Lemerand DR,36
1536,Southbound NW 34th St @ NW 30th Pl,Southbound NW 34th St. @ Farside NW 30th Blvd,40
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,122
171,Oaks Mall @ NW 62nd Blvd,Southbound NW 62nd ST @ Nearside NW 4th PL,76
823,Hampton Oaks Apartments,Northbound SW 62nd BLVD @ Nearside NW 1st PL,76
867,Auto Audio,Eastbound NE 16th AVE @ Nearside NE 12th ST,3
703,US Post Office @ Main St,Northbound N Main ST @ Nearside NE 14th AVE,27
1545,Fresenius Medical Care,Northbound N Main ST @ Nearside NE 1st Blvd,27
899,Michelle Garden Apartments,Westbound NE 16th AVE @ Nearside NE 15th ST,27
833,Addison Lane,Eastbound SW 20th AVE @ Nearside SW 40th TER,28
33,Spanish Trace Apartments,Eastbound Windmeadows BLVD @ Nearside SW 34th ST,36
1526,Southbound NW 34th St. @ NW 37th Ave,Northbound NW 34th St. @ Nearside NW 37th Ave,40
1527,Northbound NW 43rd St. @ NW 39th Ave,Northbound NW 34th St. @ Farside NW 39th Ave,40
1521,Northbound NW 34th St. @ NW 26th Ave,Northbound NW 34th St. @ Nearside NW 26th Ave,40
1051,Walgreens @ SW 24th Avenue,Eastbound SW 24th AVE @ Farside SW 75th ST,76
822,Palm Garden of Gainesville,Northbound SW 62nd BLVD @ Nearside SW 4th PL,76
84,Northbound SE 15th Street @ SE 13th Place,Northbound SE 15th ST @ Farside SE 13th PL,3
867,Auto Audio,Eastbound NE 16th AVE @ Nearside NE 12th ST,24
4,The Continuum,Westbound SW 2nd AVE @ Nearside SW 6th ST,27
284,Santa Fe College Charles L. Blount Center,Eastbound NW 6th ST @ Nearside NW 3rd AVE,27
808,Hilton University of Florida Conference Center,Southbound SW 34th ST @ Nearside SW 19th AVE,28
1305,Best Buy @ Butler Plaza,Northbound SW 37th BLVD @ Nearside Windmeadows BL*,36
1538,Hunter's Crossing,Southbound NW 43rd St. @ Farside NW 52nd Pl,40
1518,Greenbriar Terrace Community,Southbound NW 34th St. @ Farside NW 19th Pl,40
1432,Unity of Gainesville,Eastbound NW 39th Ave Farside NW 89th Blvd,800
764,Gainesville Shopping Center South,Southbound N Main ST @ Nearside NE 10th AVE,27
1534,Southbound NW 43rd St. @ NW 48th Pl,Southbound NW 43rd St. @ Nearside NW 48th Pl,40
4,The Continuum,Westbound SW 2nd AVE @ Nearside SW 6th ST,46
1054,Tower Oaks Glenn Apartments,Eastbound SW 24th AVE @ Farside SW 19th CT,76
871,Family Worship Center,Northbound Waldo RD @ Farside NE 21st PL,24
1522,Southbound NW 34th St @ NW 26th Pl,Southbound NW 34th St. @ Nearside NW 34th Ter,40
1517,Northbound NW 34th St @ NW 16th Ave,Northbound NW 34th St @ Farside NW 16th Ave,40
1055,Split Rock Conservation Area,Eastbound SW 24th AVE @ Farside SW 61st ST,76
818,The Woodlands Apartments,Northbound SW 62nd BLVD @ Farside SW 20th AVE,76
1392,Northbound NW 55th St @ NW 9th Ln,Northbound NW 55th ST @ Nearside NW 9th LN,76
719,Village Green Apartments,Northbound NE 15th ST @ Farside NE 31st AVE,24
718,Northbound NE 15th Street @ NE 31st Avenue,Northbound NE 15th ST @ Farside NE 31st AVE,24
909,Episcopal Children's Services,Southbound Waldo RD @ Farside NE 8th AVE,24
194,Eastbound SW 2nd Avenue @ SW 26th Street,Eastbound SW 2nd AVE @ Nearside SW 26th ST,40
1523,Northbound NW 34th St @ NW 33rd Ln,Northbound NW 34th St. @ Nearside NW 31st Blvd,40
820,Spyglass Apartments,Northbound SW 62nd BLVD @ Nearside SW 4th PL,76
102,Health Department,Northbound SE 24th ST @ Nearside SE 2nd AVE,3
856,UF Health Family Medicine Eastside Northbound,Northbound Waldo RD @ Farside NE 5th AVE,24
1,Rosa Parks RTS Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,27
875,Bertie Heating & Air,Westbound NE 23rd AVE @ Nearside NE 17th TER,24
912,Kangaroo @ Waldo Road,Southbound Waldo RD @ Nearside E University AVE,24
1362,UF & Shands Family Medicine Main Street,Northbound N Main ST @ Farside NW 16th AVE,27
215,Williams Fellowship Hall,Northbound NW 6th ST @ Nearside NW 7th AVE,27
528,Northwest Baptist Church,Eastbound NW 23rd AVE @ Nearside NW 55th ST,76
568,Mount Zion Church of God,Southbound NE 19th ST @ Nearside NE 8th AVE,3
1509,Northbound Loblolly Woods South Entrance,Northbound NW 34th Street @ Nearside NW 5th Ave,40
1519,Northbound NW 34th St @ NW 21st Pl,Northbound NW 34th St. @ Nearside NW 24th Ave,40
935,Westbound SW 2nd Avenue @ SW 30th Street,Westbound SW 2nd AVE @ Nearside SW 30th ST,40
358,The Cotton Club,Westbound SE 7th AVE @ Nearside SE 9th ST,16
520,Santa Fe,Westbound Santa Fe College @ Farside Santa Fe Col*,800
517,Shenandoah Neighborhood,Westbound NW 23rd AVE @ Nearside NW 77th TER,76
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,40
174,Terwilliger Elementary School,Northbound NW 62nd ST @ Nearside NW 4th PL,76
619,Bartley Temple United Methodist Church,Northbound NE 19th ST @ Farside NE 8th AVE,3
1505,Planned Furnishings,Northbound SW 6th ST @ Nearside University Avenue,27
1366,Westbound NW 8th AVE @ NW 4th ST,Westbound NW 8th AVE @ Nearside NW 4th ST,27
316,SE 35th St @ SE 21st Avenue,Eastbound SE 21st AVE @ Farside SE 35th ST,7
1530,Southbound NW 43rd St. @ NW 44th Ave,Southbound NW 43rd St. @ Farside NW 44th Ave,40
913,Southbound SE 11th Street @ SE 2nd Avenue,Southbound SE 11th ST @ Nearside SE 2nd AVE,24
927,Ben Hill Griffin Stadium North End Zone,Southbound Gale Lemerand DR @ Farside W Universit*,40
522,The Pentecostals of Gainesville,Eastbound NW 23rd AVE @ Farside NW 83rd ST,76
701,CVS Pharmacy @ N Main Street,Northbound N Main ST @ Nearside NE 10th AVE,27
176,Panera Bread @ Newberry Road,Eastbound Newberry RD @ Farside NW 62nd ST,76
1393,Northbound NW 55th ST @ NW 14th AVE,Northbound NW 55th ST @ Nearside NW 14th AVE,76
209,Alachua County Courthouse,Northbound S Main ST @ Nearside SW 2nd AVE,27
214,Santa Fe College Charles L. Blount Center,Northbound NW 6th ST @ Nearside NW 4th AVE,27
850,GRU Administration Building,Eastbound SE 4th AVE @ Farside SE 4th ST,24
1514,Littlewood Elementary School,Southbound NW 34th St. @ Nearside NW 8th Ave,40
125,Westbound SE 12th Avenue @ SE 18th Terrace,Westbound SE 12th AVE @ Nearside SE 18th TER,3
825,Fairmont Oaks Apartments,Southbound SW 62nd BLVD @ Farside NW 4th PL,76
1053,Infinite Energy,Eastbound SW 24th AVE @ Farside SW 70th TER,76
1065,Tower Oaks Glenn Apartments,Westbound SW 24th AVE @ Farside SW 19th CT,76
1395,Southbound NW 55th ST @ NW 9th LN,Southbound NW 55th ST @ Farside NW 9th LN,76
1235,NE Walmart Supercenter,Westbound NE 12th AVE @ Nearside Waldo RD,27
1002,Santa Fe College @ NW 83rd Street,Northbound NW 83rd ST @ Nearside NW 31st AVE,800
750,Southbound NE 15th Street @ NE 31 Avenue,Southbound NE 15th ST @ Nearside NE 31st AVE,24
899,Michelle Garden Apartments,Westbound NE 16th AVE @ Nearside NE 15th ST,3
1546,The Clock Restaurant,Southbound N Main ST @ Nearside NE 1st Blvd,27
1000,The Arc,Southbound NW 83rd ST @ Farside North RD,800
760,Laundry Mart,Southbound NE 2nd ST @ Nearside NE 16th AVE,27
288,Alachua County Courthouse,Southbound S Main ST @ Farside SE 2nd PL,27
